# Digital Twin Training Data Generated on 2026-03-29 12:02:33
# Total Samples: 324
# Date Range: 2000-01 to 2026-12
# Calibration Factor: 0.033413 kg/score_unit
# Model Parameters: prod_weight=1.0, rain_weight=0.3, temp_weight=0.1
# Features: production_volume, production_capacity, rain_sum, temperature_mean, humidity_mean, wind_speed_mean
# Targets: Total_Waste_kg = Sum(Solid_Waste_Limestone_kg + Solid_Waste_Gypsum_kg + Solid_Waste_Industrial_Salt_kg)
# Additional: Total_Solid_Waste_kg, Total_Liquid_Waste_Liters (Bittern + Magnesium Oil)
# Potential Products: Potential_Epsom_Salt_kg, Potential_Potash_kg (derived from Bittern)
#
Year,Month,production_volume,production_capacity,rain_sum,temperature_mean,humidity_mean,wind_speed_mean,Total_Waste_kg,Solid_Waste_Gypsum_kg,Solid_Waste_Limestone_kg,Solid_Waste_Industrial_Salt_kg,Total_Solid_Waste_kg,Liquid_Waste_Bittern_Liters,Bittern_Mg_Concentration_gL,Bittern_K_Concentration_gL,Bittern_SO4_Concentration_gL,Bittern_Ca_Concentration_gL,Bittern_Magnesium_kg,Bittern_Potassium_kg,Bittern_Sulfate_kg,Bittern_Calcium_kg,Potential_Epsom_Salt_kg,Potential_Potash_kg,Potential_Magnesium_Oil_Liters,Bittern_Requires_Dilution,Total_Liquid_Waste_Liters
2023,8,3801758.75,4617025.6,0.0,27.41,79.46,10.86,136974.3957,1651.7569,4464.8803,130857.7586,136974.3957,4562110.5,13.7409,3.3032,18.7152,0.0649,62687.6659,15069.5303,85380.838,296.2555,713667.9502,112478.24,1798929.5189,1.0,6361040.0189
2023,9,2408262.29,2617027.69,338.67,27.16,99.77,12.57,103061.216,1237.3165,2930.7806,98893.1189,103061.216,2889914.748,6.3833,1.5345,8.694,0.0302,18447.0527,4434.4994,25124.9555,87.1789,445934.6116,66233.0076,916899.8166,1.0,3806814.5646
2023,10,2094879.78,2251776.26,421.36,27.22,100.0,22.59,93134.8032,1051.2632,3741.2443,88342.2956,93134.8032,2444214.8645,6.348,1.526,8.646,0.03,15957.9562,3836.1439,21734.7967,75.4157,412956.1463,60498.4942,810809.4183,1.0,3255024.2829
2023,11,2258274.62,2481223.35,384.77,27.85,100.0,19.17,98878.3469,1683.532,2909.7614,94285.0535,98878.3469,2690082.3848,6.348,1.526,8.646,0.03,17202.6327,4135.3525,23430.0508,81.2979,454945.66,68095.1302,914552.5677,1.0,3604634.9525
2023,12,426650.88,472603.88,283.85,26.45,100.0,19.46,17760.6493,184.4999,607.1835,16968.9659,17760.6493,503639.9231,6.348,1.526,8.646,0.03,3250.0557,781.2831,4426.5882,15.3594,77501.4084,12775.3681,198173.347,1.0,701813.27
2024,1,2182248.37,2758109.03,291.54,26.4,100.0,17.46,91168.7813,1669.5245,3460.0459,86039.2109,91168.7813,2618698.044,6.348,1.526,8.646,0.03,16623.4952,3996.1332,22641.2633,78.5609,432963.4025,61556.2342,884284.7386,1.0,3502982.7826
2024,2,1903832.81,2594123.48,241.91,27.07,98.05,10.54,77764.8245,1543.1045,3060.4657,73161.2544,77764.8245,2241810.4406,6.6525,1.5992,9.0607,0.0314,15198.2172,3653.5097,20700.0293,71.8252,353465.4058,48248.8768,822006.6195,1.0,3063817.0601
2024,3,5614962.81,6233060.62,61.68,28.73,80.64,14.54,209953.3558,4051.8278,6331.3937,199570.1343,209953.3558,6538929.1136,13.8218,3.3226,18.8254,0.0653,93130.7867,22387.7726,126844.4836,440.1266,1044109.6393,162848.701,2039980.3103,1.0,8578909.4239
2024,4,3943139.49,4621978.02,1.07,29.56,76.62,12.44,142962.1402,1690.7062,5446.8452,135824.5889,142962.1402,4687462.176,16.6882,4.0117,22.7294,0.0789,78964.7606,18982.392,107550.3024,373.1794,756929.0649,123627.3436,1667194.0111,1.0,6354656.1871
2024,5,2568591.68,3229895.5,345.35,29.73,98.15,22.21,110896.6543,1371.3848,5185.5775,104339.6921,110896.6543,3082310.016,6.8897,1.6562,9.3838,0.0326,21236.1477,5104.9719,28923.7134,100.3599,517196.1469,61928.711,986770.452,1.0,4069080.468
2024,6,2651895.83,4027437.19,390.76,27.46,100.0,19.87,116332.7344,1305.8133,3562.7973,111464.1238,116332.7344,3152156.3747,6.348,1.526,8.646,0.03,20201.0817,4856.1516,27513.9496,95.4682,506490.763,90765.1669,1074892.8217,1.0,4227049.1965
2024,7,5131002.96,5496305.37,0.0,27.29,79.99,9.72,184807.2461,3573.4202,6536.215,174697.6108,184807.2461,6157203.552,12.7659,3.0688,17.3872,0.0603,78602.3866,18895.2807,107056.7477,371.4669,1012239.2815,169557.9158,1982040.2574,1.0,8139243.8094
2024,8,3657101.6,3895881.77,130.17,26.95,89.79,11.77,141145.4367,1484.8021,4976.4921,134684.1425,141145.4367,4197297.8339,8.7201,2.0962,11.8768,0.0412,38268.3016,9199.3428,52121.5715,180.8521,701767.0271,103180.2131,1369333.1953,1.0,5566631.0292
2024,9,2449427.24,2799608.67,380.28,26.74,100.0,12.71,106767.9109,1700.3518,2736.4457,102331.1133,106767.9109,2939312.688,6.348,1.526,8.646,0.03,18658.7569,4485.3912,25413.2975,88.1794,463231.229,73539.71,1059643.1676,1.0,3998955.8556
2024,10,2919268.08,3266058.6,354.8,28.29,100.0,20.05,126188.5396,1477.3754,4942.2979,119768.8663,126188.5396,3503121.696,6.348,1.526,8.646,0.03,22237.8165,5345.7637,30287.9902,105.0937,544189.63,87897.2954,1102591.4105,1.0,4605713.1065
2024,11,2113190.6,2287804.12,441.55,28.0,100.0,20.22,94961.558,1531.8917,3266.6394,90163.0269,94961.558,2534221.8113,6.348,1.526,8.646,0.03,16097.4407,3869.6746,21924.7751,76.0749,424167.9654,67458.4903,870264.1544,1.0,3404485.9657
2024,12,2192547.54,3137271.66,281.6,25.94,100.0,20.6,91065.8576,911.0242,3332.7294,86822.1039,91065.8576,2505756.6097,6.348,1.526,8.646,0.03,16701.9501,4014.9931,22748.1192,78.9317,416250.8339,52100.9344,799709.6197,1.0,3305466.2294
2025,1,1432938.88,1525742.46,262.2,25.46,100.0,18.41,58893.1049,909.8288,2030.0325,55953.2437,58893.1049,1705170.9471,6.348,1.526,8.646,0.03,10915.5552,2623.9977,14867.0275,51.5858,265444.2066,50275.6892,655205.816,1.0,2360376.7632
2025,2,2175198.91,3115375.66,259.16,27.37,97.69,10.02,89663.6912,924.6241,3039.7831,85699.284,89663.6912,2542224.2513,6.6817,1.6062,9.1004,0.0316,17440.7153,4192.5853,23754.3201,82.423,430493.4187,64231.7094,839768.1133,1.0,3381992.3647
2025,3,4529134.38,4845679.01,2.88,29.24,76.52,14.31,164233.9082,3189.7271,3834.1468,157210.0343,164233.9082,5351176.7683,18.0587,4.3411,24.596,0.0853,98148.4247,23593.966,133678.5255,463.8394,858167.4665,125876.2065,1730601.4833,1.0,7081778.2516
2025,4,4206823.63,4902149.39,52.62,30.03,78.83,12.3,157058.5448,2764.9601,6129.452,148164.1326,157058.5448,5048188.356,13.8335,3.3254,18.8413,0.0654,69834.1455,16787.4773,95114.3702,330.029,856670.4065,148708.2563,1613959.3478,1.0,6662147.7038
2025,5,2271018.62,2509745.48,403.41,29.54,100.0,16.86,100651.3837,1537.2595,4343.4029,94770.7212,100651.3837,2725222.344,6.348,1.526,8.646,0.03,17299.7114,4158.6893,23562.2724,81.7567,430736.9543,70550.8359,841881.7278,1.0,3567104.0718
2025,6,2612466.73,3051123.53,325.8,27.21,100.0,20.41,111138.5369,2106.1129,4201.0026,104831.4214,111138.5369,3134960.076,6.348,1.526,8.646,0.03,19900.7266,4783.9491,27104.8648,94.0488,513257.1825,70533.5207,961053.6007,1.0,4096013.6767
2025,7,3888048.29,5437493.0,62.88,27.92,81.91,9.69,145173.8653,1576.4581,6606.0971,136991.3101,145173.8653,4624685.0687,10.8502,2.6083,14.7781,0.0513,50623.4688,12169.4098,68949.3559,239.2413,759754.2829,101568.9189,1706543.6393,1.0,6331228.708
2025,8,4240674.06,6234580.1,0.0,26.67,79.75,10.69,152488.5945,1639.4704,5560.2393,145288.8848,152488.5945,5012499.4612,13.3288,3.2041,18.1538,0.063,67827.5658,16305.1143,92381.4011,320.5462,765328.711,132568.4167,1674004.7061,1.0,6686504.1673
2025,9,1576136.71,2301325.59,408.61,27.92,100.0,9.59,69774.8214,958.3185,2714.2158,66102.2871,69774.8214,1868556.9641,6.348,1.526,8.646,0.03,12006.379,2886.2215,16352.7336,56.7409,294616.6663,53003.8645,682170.5941,1.0,2550727.5582
2025,10,2290419.56,2976600.09,310.48,27.68,100.0,21.6,96837.4473,1899.3867,3095.6892,91842.3714,96837.4473,2721845.3954,6.348,1.526,8.646,0.03,17447.5,4194.2163,23763.561,82.4551,440899.6244,76415.2089,846318.6048,1.0,3568164.0002
2025,11,1847151.49,2742609.46,306.62,26.94,100.0,20.32,77822.9335,1429.5511,1791.6201,74601.7623,77822.9335,2157703.4145,6.348,1.526,8.646,0.03,14070.8612,3382.5038,19164.5661,66.4975,366614.6799,43641.0314,671662.4648,1.0,2829365.8792
2025,12,766565.49,865107.52,333.73,26.44,100.0,18.86,32676.4468,365.7382,1539.5282,30771.1804,32676.4468,883529.495,6.348,1.526,8.646,0.03,5839.3893,1403.7347,7953.2703,27.5964,136497.9274,22089.9862,339314.4444,1.0,1222843.9394
2026,1,2339217.78,3045441.83,323.75,26.54,100.0,17.52,99268.3322,1179.9354,3883.5459,94204.8509,99268.3322,2807061.336,6.348,1.526,8.646,0.03,17819.2254,4283.5756,24269.8523,84.2118,449573.1844,70978.9095,1069659.8729,1.0,3876721.2089
2026,2,1439191.74,1798783.83,318.01,27.73,100.0,10.58,61072.2163,851.555,1992.237,58228.4243,61072.2163,1699458.6647,6.348,1.526,8.646,0.03,10963.187,2635.4479,14931.9021,51.8109,254962.4563,36031.2302,600682.9347,1.0,2300141.5993
2026,3,4287354.0,6377591.32,0.0,29.92,75.99,13.98,155497.33,2078.1446,5308.6149,148110.5706,155497.33,4985721.2344,18.4914,4.4451,25.1853,0.0874,95134.7593,22869.5089,129573.9019,449.5972,768918.6951,115328.8087,1584881.5416,1.0,6570602.776
2026,4,4335478.78,5810380.94,20.62,29.59,77.42,9.13,158898.3779,2781.7847,3888.2048,152228.3885,158898.3779,5090548.8538,13.0346,3.1334,17.7531,0.0616,67813.2431,16301.6712,92361.8934,320.4785,813327.673,132518.2946,1692903.3222,1.0,6783452.1761
2026,5,3076379.05,4681286.81,380.08,29.2,100.0,20.24,134806.1985,1446.8016,6244.0187,127115.3782,134806.1985,3691654.86,6.348,1.526,8.646,0.03,23434.6251,5633.4653,31918.0479,110.7496,613724.1336,101609.4492,1385593.5926,1.0,5077248.4526
2026,6,2542208.95,3843048.24,430.82,27.73,100.0,19.5,113628.2006,1736.0254,3075.3642,108816.811,113628.2006,3050650.74,6.348,1.526,8.646,0.03,19365.5309,4655.293,26375.9263,91.5195,489179.7674,78642.0263,1143785.1663,1.0,4194435.9063
2026,7,4955553.49,5628580.84,141.43,27.51,88.75,11.38,192642.6122,3846.4628,6643.8582,182152.2912,192642.6122,5946664.188,8.8425,2.1257,12.0436,0.0418,52583.6445,12640.6177,71619.1226,248.5049,981293.5758,157272.6158,1995278.0762,1.0,7941942.2642
2026,8,4825115.7,7310471.66,104.63,27.41,88.99,11.63,183966.1761,2099.2861,6998.0015,174868.8885,183966.1761,5790138.84,9.1342,2.1958,12.4408,0.0432,52888.2387,12713.8394,72033.9811,249.9444,868612.2536,162711.0129,1787748.5399,1.0,7577887.3799
2026,9,2317362.43,3440216.0,419.01,27.38,100.0,9.84,102952.2258,1161.4947,3598.7739,98191.9572,102952.2258,2780834.916,6.348,1.526,8.646,0.03,17652.74,4243.5541,24043.0987,83.425,440782.1613,62491.0911,1042361.2772,1.0,3823196.1932
2026,10,2739848.52,3284584.42,411.66,27.18,100.0,20.23,121265.7638,1606.0901,5066.0892,114593.5846,121265.7638,3168219.3478,6.348,1.526,8.646,0.03,20871.0701,5017.2106,28426.4764,98.6345,496410.2521,64179.963,1058517.2513,1.0,4226736.5991
2026,11,2464093.29,3737736.91,386.71,27.31,100.0,21.7,107858.9065,2089.0689,4380.9191,101388.9185,107858.9065,2956911.948,6.348,1.526,8.646,0.03,18770.477,4512.2476,25565.4607,88.7074,453266.533,66045.0067,964980.3624,1.0,3921892.3104
2026,12,2401001.87,3339476.56,311.98,26.46,100.0,18.68,101305.3601,1353.3851,2812.0993,97139.8758,101305.3601,2770814.8665,6.348,1.526,8.646,0.03,18289.8718,4396.7146,24910.8746,86.4361,446693.8421,58050.138,886790.7217,1.0,3657605.5883
